5f68e85adbde3b560148e0f3,2020-09-21 13:52:27:27,2020-09-21 17:52:27:27,,,5f68e7a638cf3d9002ec6ab6,5f68e7a5b5c973a8698de783,,,,inbound,,,,,,,,https://www.telus.com/mytelus,,,,,,,en,,,0,,,,,,,,,,,,4662657274,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68e7a638cf3d9002ec6ab65f68e7a5b5c973a8698de7835f68e85adbde3b560148e0f3,2020-09-21 18:45:01.651908 UTC,2020-09-21 18:45:01.651912 UTC,sa_etl,sa_etl
5f68d941975476fd494699b9,2020-09-21 12:48:02:02,2020-09-21 16:48:02:02,,,5f68d8e3a23275245ded4779,5f68d8e22bb9d9c6e7a4c824,,,,inbound,,,,,,,,https://www.telus.com/myaccou,,,,,,,en,,,1,,,,,,,,,,,,6810896985,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68d8e3a23275245ded47795f68d8e22bb9d9c6e7a4c8245f68d941975476fd494699b9,2020-09-21 17:43:55.965862 UTC,2020-09-21 17:43:55.965867 UTC,sa_etl,sa_etl
5f690435a405ee694b7aead4,2020-09-21 15:51:18:18,2020-09-21 19:51:18:18,,,5f6903eddb0fe0056733d1f8,5f6903ec3a0aec1c0cb77a6d,,,,inbound,,,,,,,,https://www.telus.com/myaccou,,,,,,,en,,,1,,,,,,,,,,,,8138667468,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f6903eddb0fe0056733d1f85f6903ec3a0aec1c0cb77a6d5f690435a405ee694b7aead4,2020-09-21 20:46:05.998865 UTC,2020-09-21 20:46:05.998869 UTC,sa_etl,sa_etl
5f68df1117896ec8f706562f,2020-09-21 13:12:50:50,2020-09-21 17:12:50:50,,,5f68de320479f28550c79b12,5f68de319534155c482953a4,,,,inbound,,,,,,,,https://www.telus.com/myaccou,,,,,,,en,,,0,,,,,,,,,,,,9690838311,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68de320479f28550c79b125f68de319534155c482953a45f68df1117896ec8f706562f,2020-09-21 18:45:00.501922 UTC,2020-09-21 18:45:00.501925 UTC,sa_etl,sa_etl
5f68cf93912399b19393500a,2020-09-21 12:06:43:43,2020-09-21 16:06:43:43,,,5f68cf8ccada95b2f4b920cc,5f68cf8b9534155c48293926,,,,inbound,,,,,,,,https://www.telus.com/en/bc/su,,,,,,,en,,,0,,,,,,,,,,,,1739098740,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68cf8ccada95b2f4b920cc5f68cf8b9534155c482939265f68cf93912399b19393500a,2020-09-21 17:43:52.665178 UTC,2020-09-21 17:43:52.665183 UTC,sa_etl,sa_etl
5f68e21c6ab7b295d568269e,2020-09-21 13:25:48:48,2020-09-21 17:25:48:48,,,5f68e1aed91f2da0e566b675,5f68e1ad82e89336e288efd9,,,,inbound,,,,,,,,https://www.telus.com/en/bc/su,,,,,,,en,,,0,,,,,,,,,,,,2819286247,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68e1aed91f2da0e566b6755f68e1ad82e89336e288efd95f68e21c6ab7b295d568269e,2020-09-21 18:45:00.743844 UTC,2020-09-21 18:45:00.743848 UTC,sa_etl,sa_etl
5f68e5f252d7272af02b94b8,2020-09-21 13:42:10:10,2020-09-21 17:42:10:10,,,5f68e59bda611f8e0bc7a58f,5f68e59982e89336e288f5df,,,,inbound,,,,,,,,https://www.telus.com/mytelus,,,,,,,en,,,0,,,,,,,,,,,,6722793950,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68e59bda611f8e0bc7a58f5f68e59982e89336e288f5df5f68e5f252d7272af02b94b8,2020-09-21 18:45:01.336188 UTC,2020-09-21 18:45:01.336193 UTC,sa_etl,sa_etl
5f690448a2b8148c6a6861f0,2020-09-21 15:51:37:37,2020-09-21 19:51:37:37,,,5f68117f79aee64221b8c9c1,5f68117f47b6a6c611700226,,,,inbound,,,,,,,,https://www.telus.com/myaccou,,,,,,,en,,,1,,,,,,,,,,,,5443831890,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68117f79aee64221b8c9c15f68117f47b6a6c6117002265f690448a2b8148c6a6861f0,2020-09-21 20:46:06.016228 UTC,2020-09-21 20:46:06.016232 UTC,sa_etl,sa_etl
5f68ea83493948ac9f7ff120,2020-09-21 14:01:40:40,2020-09-21 18:01:40:40,,,5f68ea7a6564d1c195ec6be0,5f68ea79c4e3f45341f8b76b,,,,inbound,,,,,,,,https://www.telus.com/en/bc/su,,,,,,,en,,,1,,,,,,,,,,,,2759646987,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68ea7a6564d1c195ec6be05f68ea79c4e3f45341f8b76b5f68ea83493948ac9f7ff120,2020-09-21 19:51:06.666065 UTC,2020-09-21 19:51:06.666074 UTC,sa_etl,sa_etl
5f68ea83493948ac9f7ff120,2020-09-21 14:01:40:40,2020-09-21 18:01:40:40,,,5f68ea7a6564d1c195ec6be0,5f68ea79c4e3f45341f8b76b,,,,inbound,,,,,,,,https://www.telus.com/en/bc/su,,,,,,,en,,,1,,,,,,,,,,,,2759646987,,,,,,ADA,FFH_TRANSCRIPT_EXPORT_20200921.csv,FFH,21/09/2020,5f68ea7a6564d1c195ec6be05f68ea79c4e3f45341f8b76b5f68ea83493948ac9f7ff120,2020-09-21 19:51:06.666065 UTC,2020-09-21 19:51:06.666074 UTC,sa_etl,sa_etl
